ID,time,assessor_type,feedback_provider,student,assessor,record_id,unmatch,department,log_letter_count,log_date_count,log_id,item,person,value,feedback_letter_count
19_094,2024-11-12T20:20:48Z,student,f029,s012,19,94,0,Surgical Unit,148,1,72,prioritization,supervisor,1,11
19_094,2024-11-12T20:20:48Z,student,f029,s012,19,94,0,Surgical Unit,148,1,72,supportive,ai,5,368
19_094,2024-11-12T20:20:48Z,student,f029,s012,19,94,0,Surgical Unit,148,1,72,supportive,supervisor,5,11
19_095,2024-11-12T21:42:22Z,student,f024,s010,19,95,0,Paediatrics,384,2,71,criteria.based,ai,5,354
19_095,2024-11-12T21:42:22Z,student,f024,s010,19,95,0,Paediatrics,384,2,71,criteria.based,supervisor,5,159
19_095,2024-11-12T21:42:22Z,student,f024,s010,19,95,0,Paediatrics,384,2,71,clear.direction,ai,5,354
19_095,2024-11-12T21:42:22Z,student,f024,s010,19,95,0,Paediatrics,384,2,71,clear.direction,supervisor,4,159
19_095,2024-11-12T21:42:22Z,student,f024,s010,19,95,0,Paediatrics,384,2,71,accurate,ai,5,354
19_095,2024-11-12T21:42:22Z,student,f024,s010,19,95,0,Paediatrics,384,2,71,accurate,supervisor,5,159
19_095,2024-11-12T21:42:22Z,student,f024,s010,19,95,0,Paediatrics,384,2,71,prioritization,ai,5,354
19_095,2024-11-12T21:42:22Z,student,f024,s010,19,95,0,Paediatrics,384,2,71,prioritization,supervisor,5,159
19_095,2024-11-12T21:42:22Z,student,f024,s010,19,95,0,Paediatrics,384,2,71,supportive,ai,5,354
19_095,2024-11-12T21:42:22Z,student,f024,s010,19,95,0,Paediatrics,384,2,71,supportive,supervisor,5,159
19_096,2024-11-12T20:51:20Z,student,f009,s014,19,96,0,Psychiatry,313,1,73,criteria.based,ai,5,303
19_096,2024-11-12T20:51:20Z,student,f009,s014,19,96,0,Psychiatry,313,1,73,criteria.based,supervisor,1,7
19_096,2024-11-12T20:51:20Z,student,f009,s014,19,96,0,Psychiatry,313,1,73,clear.direction,ai,5,303
19_096,2024-11-12T20:51:20Z,student,f009,s014,19,96,0,Psychiatry,313,1,73,clear.direction,supervisor,1,7
19_096,2024-11-12T20:51:20Z,student,f009,s014,19,96,0,Psychiatry,313,1,73,accurate,ai,5,303
19_096,2024-11-12T20:51:20Z,student,f009,s014,19,96,0,Psychiatry,313,1,73,accurate,supervisor,1,7
19_096,2024-11-12T20:51:20Z,student,f009,s014,19,96,0,Psychiatry,313,1,73,prioritization,ai,5,303
19_096,2024-11-12T20:51:20Z,student,f009,s014,19,96,0,Psychiatry,313,1,73,prioritization,supervisor,1,7
19_096,2024-11-12T20:51:20Z,student,f009,s014,19,96,0,Psychiatry,313,1,73,supportive,ai,5,303
19_096,2024-11-12T20:51:20Z,student,f009,s014,19,96,0,Psychiatry,313,1,73,supportive,supervisor,5,7
19_097,2024-11-12T21:09:57Z,student,f012,s013,19,97,0,Neurology,944,3,74,criteria.based,ai,5,499
19_097,2024-11-12T21:09:57Z,student,f012,s013,19,97,0,Neurology,944,3,74,criteria.based,supervisor,3,271
19_097,2024-11-12T21:09:57Z,student,f012,s013,19,97,0,Neurology,944,3,74,clear.direction,ai,5,499
19_097,2024-11-12T21:09:57Z,student,f012,s013,19,97,0,Neurology,944,3,74,clear.direction,supervisor,5,271
19_097,2024-11-12T21:09:57Z,student,f012,s013,19,97,0,Neurology,944,3,74,accurate,ai,4,499
19_097,2024-11-12T21:09:57Z,student,f012,s013,19,97,0,Neurology,944,3,74,accurate,supervisor,5,271
19_097,2024-11-12T21:09:57Z,student,f012,s013,19,97,0,Neurology,944,3,74,prioritization,ai,5,499
19_097,2024-11-12T21:09:57Z,student,f012,s013,19,97,0,Neurology,944,3,74,prioritization,supervisor,5,271
19_097,2024-11-12T21:09:57Z,student,f012,s013,19,97,0,Neurology,944,3,74,supportive,ai,5,499
19_097,2024-11-12T21:09:57Z,student,f012,s013,19,97,0,Neurology,944,3,74,supportive,supervisor,5,271
19_098,2024-11-12T21:21:58Z,student,f010,s016,19,98,0,Neurology,308,2,52,criteria.based,ai,5,351
19_098,2024-11-12T21:21:58Z,student,f010,s016,19,98,0,Neurology,308,2,52,criteria.based,supervisor,4,179
19_098,2024-11-12T21:21:58Z,student,f010,s016,19,98,0,Neurology,308,2,52,clear.direction,ai,5,351
19_098,2024-11-12T21:21:58Z,student,f010,s016,19,98,0,Neurology,308,2,52,clear.direction,supervisor,4,179
19_098,2024-11-12T21:21:58Z,student,f010,s016,19,98,0,Neurology,308,2,52,accurate,ai,5,351
19_098,2024-11-12T21:21:58Z,student,f010,s016,19,98,0,Neurology,308,2,52,accurate,supervisor,5,179
19_098,2024-11-12T21:21:58Z,student,f010,s016,19,98,0,Neurology,308,2,52,prioritization,ai,4,351
19_098,2024-11-12T21:21:58Z,student,f010,s016,19,98,0,Neurology,308,2,52,prioritization,supervisor,4,179
19_098,2024-11-12T21:21:58Z,student,f010,s016,19,98,0,Neurology,308,2,52,supportive,ai,5,351
19_098,2024-11-12T21:21:58Z,student,f010,s016,19,98,0,Neurology,308,2,52,supportive,supervisor,5,179
19_099,2024-11-12T21:32:41Z,student,f002,s003,19,99,0,Paediatrics,1137,4,62,criteria.based,ai,5,371
19_099,2024-11-12T21:32:41Z,student,f002,s003,19,99,0,Paediatrics,1137,4,62,criteria.based,supervisor,3,66
19_099,2024-11-12T21:32:41Z,student,f002,s003,19,99,0,Paediatrics,1137,4,62,clear.direction,ai,5,371
19_099,2024-11-12T21:32:41Z,student,f002,s003,19,99,0,Paediatrics,1137,4,62,clear.direction,supervisor,2,66
19_099,2024-11-12T21:32:41Z,student,f002,s003,19,99,0,Paediatrics,1137,4,62,accurate,ai,5,371
19_099,2024-11-12T21:32:41Z,student,f002,s003,19,99,0,Paediatrics,1137,4,62,accurate,supervisor,5,66
19_099,2024-11-12T21:32:41Z,student,f002,s003,19,99,0,Paediatrics,1137,4,62,prioritization,ai,3,371
19_099,2024-11-12T21:32:41Z,student,f002,s003,19,99,0,Paediatrics,1137,4,62,prioritization,supervisor,1,66
19_099,2024-11-12T21:32:41Z,student,f002,s003,19,99,0,Paediatrics,1137,4,62,supportive,ai,5,371
19_099,2024-11-12T21:32:41Z,student,f002,s003,19,99,0,Paediatrics,1137,4,62,supportive,supervisor,5,66
19_100,2024-11-12T21:40:21Z,student,f029,s030,19,100,0,Geriatric Medicine,160,1,75,criteria.based,ai,5,326
19_100,2024-11-12T21:40:21Z,student,f029,s030,19,100,0,Geriatric Medicine,160,1,75,criteria.based,supervisor,3,77
19_100,2024-11-12T21:40:21Z,student,f029,s030,19,100,0,Geriatric Medicine,160,1,75,clear.direction,ai,4,326
19_100,2024-11-12T21:40:21Z,student,f029,s030,19,100,0,Geriatric Medicine,160,1,75,clear.direction,supervisor,4,77
19_100,2024-11-12T21:40:21Z,student,f029,s030,19,100,0,Geriatric Medicine,160,1,75,accurate,ai,4,326
19_100,2024-11-12T21:40:21Z,student,f029,s030,19,100,0,Geriatric Medicine,160,1,75,accurate,supervisor,5,77
19_100,2024-11-12T21:40:21Z,student,f029,s030,19,100,0,Geriatric Medicine,160,1,75,prioritization,ai,4,326
19_100,2024-11-12T21:40:21Z,student,f029,s030,19,100,0,Geriatric Medicine,160,1,75,prioritization,supervisor,4,77
19_100,2024-11-12T21:40:21Z,student,f029,s030,19,100,0,Geriatric Medicine,160,1,75,supportive,ai,5,326
19_100,2024-11-12T21:40:21Z,student,f029,s030,19,100,0,Geriatric Medicine,160,1,75,supportive,supervisor,5,77
20_101,2024-11-14T20:45:49Z,student,f033,s027,20,101,0,Geriatric Medicine,160,1,75,criteria.based,ai,3,310
20_101,2024-11-14T20:45:49Z,student,f033,s027,20,101,0,Geriatric Medicine,160,1,75,criteria.based,supervisor,2,63
20_101,2024-11-14T20:45:49Z,student,f033,s027,20,101,0,Geriatric Medicine,160,1,75,clear.direction,ai,4,310
20_101,2024-11-14T20:45:49Z,student,f033,s027,20,101,0,Geriatric Medicine,160,1,75,clear.direction,supervisor,2,63
20_101,2024-11-14T20:45:49Z,student,f033,s027,20,101,0,Geriatric Medicine,160,1,75,accurate,ai,3,310
20_101,2024-11-14T20:45:49Z,student,f033,s027,20,101,0,Geriatric Medicine,160,1,75,accurate,supervisor,5,63
20_101,2024-11-14T20:45:49Z,student,f033,s027,20,101,0,Geriatric Medicine,160,1,75,prioritization,ai,3,310
20_101,2024-11-14T20:45:49Z,student,f033,s027,20,101,0,Geriatric Medicine,160,1,75,prioritization,supervisor,5,63
20_101,2024-11-14T20:45:49Z,student,f033,s027,20,101,0,Geriatric Medicine,160,1,75,supportive,ai,3,310
20_101,2024-11-14T20:45:49Z,student,f033,s027,20,101,0,Geriatric Medicine,160,1,75,supportive,supervisor,5,63
20_102,2024-11-14T21:33:48Z,student,f030,s004,20,102,0,Surgical Unit,255,2,76,criteria.based,ai,4,378
20_102,2024-11-14T21:33:48Z,student,f030,s004,20,102,0,Surgical Unit,255,2,76,criteria.based,supervisor,2,27
20_102,2024-11-14T21:33:48Z,student,f030,s004,20,102,0,Surgical Unit,255,2,76,clear.direction,ai,5,378
20_102,2024-11-14T21:33:48Z,student,f030,s004,20,102,0,Surgical Unit,255,2,76,clear.direction,supervisor,2,27
20_102,2024-11-14T21:33:48Z,student,f030,s004,20,102,0,Surgical Unit,255,2,76,accurate,ai,3,378
20_102,2024-11-14T21:33:48Z,student,f030,s004,20,102,0,Surgical Unit,255,2,76,accurate,supervisor,5,27
20_102,2024-11-14T21:33:48Z,student,f030,s004,20,102,0,Surgical Unit,255,2,76,prioritization,ai,3,378
20_102,2024-11-14T21:33:48Z,student,f030,s004,20,102,0,Surgical Unit,255,2,76,prioritization,supervisor,1,27
20_102,2024-11-14T21:33:48Z,student,f030,s004,20,102,0,Surgical Unit,255,2,76,supportive,ai,2,378
20_102,2024-11-14T21:33:48Z,student,f030,s004,20,102,0,Surgical Unit,255,2,76,supportive,supervisor,4,27
20_103,2024-11-28T19:02:18Z,student,f029,s012,20,103,0,Surgical Unit,125,2,77,criteria.based,ai,4,225
20_103,2024-11-28T19:02:18Z,student,f029,s012,20,103,0,Surgical Unit,125,2,77,criteria.based,supervisor,5,30
20_103,2024-11-28T19:02:18Z,student,f029,s012,20,103,0,Surgical Unit,125,2,77,clear.direction,ai,3,225
20_103,2024-11-28T19:02:18Z,student,f029,s012,20,103,0,Surgical Unit,125,2,77,clear.direction,supervisor,3,30
20_103,2024-11-28T19:02:18Z,student,f029,s012,20,103,0,Surgical Unit,125,2,77,accurate,ai,3,225
20_103,2024-11-28T19:02:18Z,student,f029,s012,20,103,0,Surgical Unit,125,2,77,accurate,supervisor,3,30
20_103,2024-11-28T19:02:18Z,student,f029,s012,20,103,0,Surgical Unit,125,2,77,prioritization,ai,1,225
20_103,2024-11-28T19:02:18Z,student,f029,s012,20,103,0,Surgical Unit,125,2,77,prioritization,supervisor,4,30
20_103,2024-11-28T19:02:18Z,student,f029,s012,20,103,0,Surgical Unit,125,2,77,supportive,ai,1,225
20_103,2024-11-28T19:02:18Z,student,f029,s012,20,103,0,Surgical Unit,125,2,77,supportive,supervisor,5,30
20_104,2024-11-28T21:04:54Z,student,f028,s022,20,104,0,Neurology,512,3,78,criteria.based,ai,2,384
20_104,2024-11-28T21:04:54Z,student,f028,s022,20,104,0,Neurology,512,3,78,criteria.based,supervisor,1,34
20_104,2024-11-28T21:04:54Z,student,f028,s022,20,104,0,Neurology,512,3,78,clear.direction,ai,1,384
20_104,2024-11-28T21:04:54Z,student,f028,s022,20,104,0,Neurology,512,3,78,clear.direction,supervisor,2,34
20_104,2024-11-28T21:04:54Z,student,f028,s022,20,104,0,Neurology,512,3,78,accurate,ai,1,384
20_104,2024-11-28T21:04:54Z,student,f028,s022,20,104,0,Neurology,512,3,78,accurate,supervisor,1,34
20_104,2024-11-28T21:04:54Z,student,f028,s022,20,104,0,Neurology,512,3,78,prioritization,ai,1,384
20_104,2024-11-28T21:04:54Z,student,f028,s022,20,104,0,Neurology,512,3,78,prioritization,supervisor,2,34
20_104,2024-11-28T21:04:54Z,student,f028,s022,20,104,0,Neurology,512,3,78,supportive,ai,1,384
20_104,2024-11-28T21:04:54Z,student,f028,s022,20,104,0,Neurology,512,3,78,supportive,supervisor,5,34
20_105,2024-11-28T21:30:49Z,student,f007,s030,20,105,0,Surgical Unit,83,2,79,criteria.based,ai,2,249
20_105,2024-11-28T21:30:49Z,student,f007,s030,20,105,0,Surgical Unit,83,2,79,criteria.based,supervisor,4,83
20_105,2024-11-28T21:30:49Z,student,f007,s030,20,105,0,Surgical Unit,83,2,79,clear.direction,ai,2,249
20_105,2024-11-28T21:30:49Z,student,f007,s030,20,105,0,Surgical Unit,83,2,79,clear.direction,supervisor,3,83
20_105,2024-11-28T21:30:49Z,student,f007,s030,20,105,0,Surgical Unit,83,2,79,accurate,ai,3,249
20_105,2024-11-28T21:30:49Z,student,f007,s030,20,105,0,Surgical Unit,83,2,79,accurate,supervisor,3,83
20_105,2024-11-28T21:30:49Z,student,f007,s030,20,105,0,Surgical Unit,83,2,79,prioritization,ai,2,249
20_105,2024-11-28T21:30:49Z,student,f007,s030,20,105,0,Surgical Unit,83,2,79,prioritization,supervisor,3,83
20_105,2024-11-28T21:30:49Z,student,f007,s030,20,105,0,Surgical Unit,83,2,79,supportive,ai,2,249
20_105,2024-11-28T21:30:49Z,student,f007,s030,20,105,0,Surgical Unit,83,2,79,supportive,supervisor,5,83
20_107,2024-11-28T22:17:36Z,student,f017,s014,20,107,0,Geriatric Medicine,509,3,80,criteria.based,ai,2,520
20_107,2024-11-28T22:17:36Z,student,f017,s014,20,107,0,Geriatric Medicine,509,3,80,criteria.based,supervisor,5,109
20_107,2024-11-28T22:17:36Z,student,f017,s014,20,107,0,Geriatric Medicine,509,3,80,clear.direction,ai,3,520
20_107,2024-11-28T22:17:36Z,student,f017,s014,20,107,0,Geriatric Medicine,509,3,80,clear.direction,supervisor,3,109
20_107,2024-11-28T22:17:36Z,student,f017,s014,20,107,0,Geriatric Medicine,509,3,80,accurate,ai,3,520
20_107,2024-11-28T22:17:36Z,student,f017,s014,20,107,0,Geriatric Medicine,509,3,80,accurate,supervisor,5,109
20_107,2024-11-28T22:17:36Z,student,f017,s014,20,107,0,Geriatric Medicine,509,3,80,prioritization,ai,1,520
20_107,2024-11-28T22:17:36Z,student,f017,s014,20,107,0,Geriatric Medicine,509,3,80,prioritization,supervisor,5,109
20_107,2024-11-28T22:17:36Z,student,f017,s014,20,107,0,Geriatric Medicine,509,3,80,supportive,ai,2,520
20_107,2024-11-28T22:17:36Z,student,f017,s014,20,107,0,Geriatric Medicine,509,3,80,supportive,supervisor,5,109
20_108,2024-12-08T20:40:00Z,student,f009,s020,20,108,0,Neurology,856,5,81,criteria.based,ai,2,406
20_108,2024-12-08T20:40:00Z,student,f009,s020,20,108,0,Neurology,856,5,81,criteria.based,supervisor,4,176
20_108,2024-12-08T20:40:00Z,student,f009,s020,20,108,0,Neurology,856,5,81,clear.direction,ai,2,406
20_108,2024-12-08T20:40:00Z,student,f009,s020,20,108,0,Neurology,856,5,81,clear.direction,supervisor,5,176
20_108,2024-12-08T20:40:00Z,student,f009,s020,20,108,0,Neurology,856,5,81,accurate,ai,2,406
20_108,2024-12-08T20:40:00Z,student,f009,s020,20,108,0,Neurology,856,5,81,accurate,supervisor,5,176
20_108,2024-12-08T20:40:00Z,student,f009,s020,20,108,0,Neurology,856,5,81,prioritization,ai,2,406
20_108,2024-12-08T20:40:00Z,student,f009,s020,20,108,0,Neurology,856,5,81,prioritization,supervisor,5,176
20_108,2024-12-08T20:40:00Z,student,f009,s020,20,108,0,Neurology,856,5,81,supportive,ai,1,406
20_108,2024-12-08T20:40:00Z,student,f009,s020,20,108,0,Neurology,856,5,81,supportive,supervisor,5,176
20_109,2024-12-11T22:06:59Z,student,f004,s014,20,109,0,Paediatrics,301,2,82,criteria.based,ai,2,338
20_109,2024-12-11T22:06:59Z,student,f004,s014,20,109,0,Paediatrics,301,2,82,criteria.based,supervisor,4,66
20_109,2024-12-11T22:06:59Z,student,f004,s014,20,109,0,Paediatrics,301,2,82,clear.direction,ai,1,338
20_109,2024-12-11T22:06:59Z,student,f004,s014,20,109,0,Paediatrics,301,2,82,clear.direction,supervisor,4,66
20_109,2024-12-11T22:06:59Z,student,f004,s014,20,109,0,Paediatrics,301,2,82,accurate,ai,3,338
20_109,2024-12-11T22:06:59Z,student,f004,s014,20,109,0,Paediatrics,301,2,82,accurate,supervisor,4,66
20_109,2024-12-11T22:06:59Z,student,f004,s014,20,109,0,Paediatrics,301,2,82,prioritization,ai,2,338
20_109,2024-12-11T22:06:59Z,student,f004,s014,20,109,0,Paediatrics,301,2,82,prioritization,supervisor,4,66
20_109,2024-12-11T22:06:59Z,student,f004,s014,20,109,0,Paediatrics,301,2,82,supportive,ai,2,338
20_109,2024-12-11T22:06:59Z,student,f004,s014,20,109,0,Paediatrics,301,2,82,supportive,supervisor,4,66
20_110,2025-01-06T05:44:54Z,student,f030,s004,20,110,0,Paediatrics,1303,5,83,criteria.based,ai,2,351
20_110,2025-01-06T05:44:54Z,student,f030,s004,20,110,0,Paediatrics,1303,5,83,criteria.based,supervisor,5,128
20_110,2025-01-06T05:44:54Z,student,f030,s004,20,110,0,Paediatrics,1303,5,83,clear.direction,ai,2,351
20_110,2025-01-06T05:44:54Z,student,f030,s004,20,110,0,Paediatrics,1303,5,83,clear.direction,supervisor,4,128
20_110,2025-01-06T05:44:54Z,student,f030,s004,20,110,0,Paediatrics,1303,5,83,accurate,ai,3,351
20_110,2025-01-06T05:44:54Z,student,f030,s004,20,110,0,Paediatrics,1303,5,83,accurate,supervisor,4,128
20_110,2025-01-06T05:44:54Z,student,f030,s004,20,110,0,Paediatrics,1303,5,83,prioritization,ai,2,351
20_110,2025-01-06T05:44:54Z,student,f030,s004,20,110,0,Paediatrics,1303,5,83,prioritization,supervisor,5,128
20_110,2025-01-06T05:44:54Z,student,f030,s004,20,110,0,Paediatrics,1303,5,83,supportive,ai,3,351
20_110,2025-01-06T05:44:54Z,student,f030,s004,20,110,0,Paediatrics,1303,5,83,supportive,supervisor,5,128
20_111,2025-01-06T05:52:51Z,student,f007,s030,20,111,0,Surgical Unit,610,5,84,criteria.based,ai,2,296
20_111,2025-01-06T05:52:51Z,student,f007,s030,20,111,0,Surgical Unit,610,5,84,criteria.based,supervisor,5,129
20_111,2025-01-06T05:52:51Z,student,f007,s030,20,111,0,Surgical Unit,610,5,84,clear.direction,ai,2,296
20_111,2025-01-06T05:52:51Z,student,f007,s030,20,111,0,Surgical Unit,610,5,84,clear.direction,supervisor,5,129
20_111,2025-01-06T05:52:51Z,student,f007,s030,20,111,0,Surgical Unit,610,5,84,accurate,ai,1,296
20_111,2025-01-06T05:52:51Z,student,f007,s030,20,111,0,Surgical Unit,610,5,84,accurate,supervisor,5,129
20_111,2025-01-06T05:52:51Z,student,f007,s030,20,111,0,Surgical Unit,610,5,84,prioritization,ai,2,296
20_111,2025-01-06T05:52:51Z,student,f007,s030,20,111,0,Surgical Unit,610,5,84,prioritization,supervisor,5,129
20_111,2025-01-06T05:52:51Z,student,f007,s030,20,111,0,Surgical Unit,610,5,84,supportive,ai,2,296
20_111,2025-01-06T05:52:51Z,student,f007,s030,20,111,0,Surgical Unit,610,5,84,supportive,supervisor,5,129
20_112,2025-01-06T05:57:36Z,student,f021,s007,20,112,0,Diabetes and Endocrinology,337,2,85,criteria.based,ai,1,309
20_112,2025-01-06T05:57:36Z,student,f021,s007,20,112,0,Diabetes and Endocrinology,337,2,85,criteria.based,supervisor,5,67
20_112,2025-01-06T05:57:36Z,student,f021,s007,20,112,0,Diabetes and Endocrinology,337,2,85,clear.direction,ai,1,309
20_112,2025-01-06T05:57:36Z,student,f021,s007,20,112,0,Diabetes and Endocrinology,337,2,85,clear.direction,supervisor,5,67
20_112,2025-01-06T05:57:36Z,student,f021,s007,20,112,0,Diabetes and Endocrinology,337,2,85,accurate,ai,1,309
20_112,2025-01-06T05:57:36Z,student,f021,s007,20,112,0,Diabetes and Endocrinology,337,2,85,accurate,supervisor,5,67
20_112,2025-01-06T05:57:36Z,student,f021,s007,20,112,0,Diabetes and Endocrinology,337,2,85,prioritization,ai,1,309
20_112,2025-01-06T05:57:36Z,student,f021,s007,20,112,0,Diabetes and Endocrinology,337,2,85,prioritization,supervisor,5,67
20_112,2025-01-06T05:57:36Z,student,f021,s007,20,112,0,Diabetes and Endocrinology,337,2,85,supportive,ai,1,309
20_112,2025-01-06T05:57:36Z,student,f021,s007,20,112,0,Diabetes and Endocrinology,337,2,85,supportive,supervisor,5,67
20_113,2025-01-06T06:02:52Z,student,f023,s008,20,113,0,Diabetes and Endocrinology,1088,2,86,criteria.based,ai,4,324
20_113,2025-01-06T06:02:52Z,student,f023,s008,20,113,0,Diabetes and Endocrinology,1088,2,86,criteria.based,supervisor,4,83
20_113,2025-01-06T06:02:52Z,student,f023,s008,20,113,0,Diabetes and Endocrinology,1088,2,86,clear.direction,ai,4,324
20_113,2025-01-06T06:02:52Z,student,f023,s008,20,113,0,Diabetes and Endocrinology,1088,2,86,clear.direction,supervisor,4,83
20_113,2025-01-06T06:02:52Z,student,f023,s008,20,113,0,Diabetes and Endocrinology,1088,2,86,accurate,ai,4,324
20_113,2025-01-06T06:02:52Z,student,f023,s008,20,113,0,Diabetes and Endocrinology,1088,2,86,accurate,supervisor,4,83
20_113,2025-01-06T06:02:52Z,student,f023,s008,20,113,0,Diabetes and Endocrinology,1088,2,86,prioritization,ai,3,324
20_113,2025-01-06T06:02:52Z,student,f023,s008,20,113,0,Diabetes and Endocrinology,1088,2,86,prioritization,supervisor,4,83
20_113,2025-01-06T06:02:52Z,student,f023,s008,20,113,0,Diabetes and Endocrinology,1088,2,86,supportive,ai,3,324
20_113,2025-01-06T06:02:52Z,student,f023,s008,20,113,0,Diabetes and Endocrinology,1088,2,86,supportive,supervisor,4,83
20_114,2025-01-06T06:24:50Z,student,f016,s013,20,114,0,Surgical Unit,538,4,87,criteria.based,ai,2,637
20_114,2025-01-06T06:24:50Z,student,f016,s013,20,114,0,Surgical Unit,538,4,87,criteria.based,supervisor,5,376
20_114,2025-01-06T06:24:50Z,student,f016,s013,20,114,0,Surgical Unit,538,4,87,clear.direction,ai,2,637
20_114,2025-01-06T06:24:50Z,student,f016,s013,20,114,0,Surgical Unit,538,4,87,clear.direction,supervisor,5,376
20_114,2025-01-06T06:24:50Z,student,f016,s013,20,114,0,Surgical Unit,538,4,87,accurate,ai,2,637
20_114,2025-01-06T06:24:50Z,student,f016,s013,20,114,0,Surgical Unit,538,4,87,accurate,supervisor,5,376
20_114,2025-01-06T06:24:50Z,student,f016,s013,20,114,0,Surgical Unit,538,4,87,prioritization,ai,2,637
20_114,2025-01-06T06:24:50Z,student,f016,s013,20,114,0,Surgical Unit,538,4,87,prioritization,supervisor,5,376
20_114,2025-01-06T06:24:50Z,student,f016,s013,20,114,0,Surgical Unit,538,4,87,supportive,ai,2,637
20_114,2025-01-06T06:24:50Z,student,f016,s013,20,114,0,Surgical Unit,538,4,87,supportive,supervisor,4,376
20_115,2025-01-06T06:29:42Z,student,f027,s028,20,115,0,Haematology,167,1,88,criteria.based,ai,4,327
20_115,2025-01-06T06:29:42Z,student,f027,s028,20,115,0,Haematology,167,1,88,criteria.based,supervisor,3,52
20_115,2025-01-06T06:29:42Z,student,f027,s028,20,115,0,Haematology,167,1,88,clear.direction,ai,4,327
20_115,2025-01-06T06:29:42Z,student,f027,s028,20,115,0,Haematology,167,1,88,clear.direction,supervisor,4,52
20_115,2025-01-06T06:29:42Z,student,f027,s028,20,115,0,Haematology,167,1,88,accurate,ai,3,327
20_115,2025-01-06T06:29:42Z,student,f027,s028,20,115,0,Haematology,167,1,88,accurate,supervisor,3,52
20_115,2025-01-06T06:29:42Z,student,f027,s028,20,115,0,Haematology,167,1,88,prioritization,ai,3,327
20_115,2025-01-06T06:29:42Z,student,f027,s028,20,115,0,Haematology,167,1,88,prioritization,supervisor,4,52
20_115,2025-01-06T06:29:42Z,student,f027,s028,20,115,0,Haematology,167,1,88,supportive,ai,4,327
20_115,2025-01-06T06:29:42Z,student,f027,s028,20,115,0,Haematology,167,1,88,supportive,supervisor,4,52
20_116,2025-01-06T06:35:36Z,student,f006,s007,20,116,0,Diabetes and Endocrinology,680,3,46,criteria.based,ai,4,336
20_116,2025-01-06T06:35:36Z,student,f006,s007,20,116,0,Diabetes and Endocrinology,680,3,46,criteria.based,supervisor,5,203
20_116,2025-01-06T06:35:36Z,student,f006,s007,20,116,0,Diabetes and Endocrinology,680,3,46,clear.direction,ai,4,336
20_116,2025-01-06T06:35:36Z,student,f006,s007,20,116,0,Diabetes and Endocrinology,680,3,46,clear.direction,supervisor,5,203
20_116,2025-01-06T06:35:36Z,student,f006,s007,20,116,0,Diabetes and Endocrinology,680,3,46,accurate,ai,4,336
20_116,2025-01-06T06:35:36Z,student,f006,s007,20,116,0,Diabetes and Endocrinology,680,3,46,accurate,supervisor,5,203
20_116,2025-01-06T06:35:36Z,student,f006,s007,20,116,0,Diabetes and Endocrinology,680,3,46,prioritization,ai,3,336
20_116,2025-01-06T06:35:36Z,student,f006,s007,20,116,0,Diabetes and Endocrinology,680,3,46,prioritization,supervisor,5,203
20_116,2025-01-06T06:35:36Z,student,f006,s007,20,116,0,Diabetes and Endocrinology,680,3,46,supportive,ai,3,336
20_116,2025-01-06T06:35:36Z,student,f006,s007,20,116,0,Diabetes and Endocrinology,680,3,46,supportive,supervisor,5,203
21_117,2024-11-29T05:50:43Z,student,f007,s005,21,117,0,Geriatric Medicine,1021,5,89,criteria.based,ai,5,425
21_117,2024-11-29T05:50:43Z,student,f007,s005,21,117,0,Geriatric Medicine,1021,5,89,criteria.based,supervisor,1,77
21_117,2024-11-29T05:50:43Z,student,f007,s005,21,117,0,Geriatric Medicine,1021,5,89,clear.direction,ai,5,425
21_117,2024-11-29T05:50:43Z,student,f007,s005,21,117,0,Geriatric Medicine,1021,5,89,clear.direction,supervisor,2,77
21_117,2024-11-29T05:50:43Z,student,f007,s005,21,117,0,Geriatric Medicine,1021,5,89,accurate,ai,5,425
21_117,2024-11-29T05:50:43Z,student,f007,s005,21,117,0,Geriatric Medicine,1021,5,89,accurate,supervisor,5,77
21_117,2024-11-29T05:50:43Z,student,f007,s005,21,117,0,Geriatric Medicine,1021,5,89,prioritization,ai,5,425
21_117,2024-11-29T05:50:43Z,student,f007,s005,21,117,0,Geriatric Medicine,1021,5,89,prioritization,supervisor,1,77
21_117,2024-11-29T05:50:43Z,student,f007,s005,21,117,0,Geriatric Medicine,1021,5,89,supportive,ai,5,425
21_117,2024-11-29T05:50:43Z,student,f007,s005,21,117,0,Geriatric Medicine,1021,5,89,supportive,supervisor,5,77
21_118,2024-11-28T05:45:53Z,student,f011,s009,21,118,0,C Community Hospital,475,3,90,criteria.based,ai,5,448
21_118,2024-11-28T05:45:53Z,student,f011,s009,21,118,0,C Community Hospital,475,3,90,criteria.based,supervisor,5,130
21_118,2024-11-28T05:45:53Z,student,f011,s009,21,118,0,C Community Hospital,475,3,90,clear.direction,ai,2,448
21_118,2024-11-28T05:45:53Z,student,f011,s009,21,118,0,C Community Hospital,475,3,90,clear.direction,supervisor,2,130
21_118,2024-11-28T05:45:53Z,student,f011,s009,21,118,0,C Community Hospital,475,3,90,accurate,ai,3,448
21_118,2024-11-28T05:45:53Z,student,f011,s009,21,118,0,C Community Hospital,475,3,90,accurate,supervisor,5,130
21_118,2024-11-28T05:45:53Z,student,f011,s009,21,118,0,C Community Hospital,475,3,90,prioritization,ai,3,448
21_118,2024-11-28T05:45:53Z,student,f011,s009,21,118,0,C Community Hospital,475,3,90,prioritization,supervisor,5,130
